date,close,volume,外資,投信,自營商,三大法人合計(張),融資增減(張),K,D,KD落入20以下,出現黃金交叉,趨勢向上非鈍化,新手投資建議
2021-09-14,66.2,8389829,2928.0,40.0,21.0,2989.0,,48.16,43.71,False,False,False,❌ 空頭或無訊號
2021-09-15,64.0,17189060,-7863.0,151.0,-368.0,-8080.0,,34.54,40.65,False,False,False,❌ 空頭或無訊號
2021-09-16,64.6,6504393,820.0,25.0,-86.0,759.0,,30.35,37.22,False,False,False,❌ 空頭或無訊號
2021-09-17,64.9,9003620,1260.0,-1202.0,7.0,65.0,,31.34,35.26,False,False,False,❌ 空頭或無訊號
2021-09-22,63.0,11723471,-2183.0,353.0,-301.0,-2132.0,,24.37,31.63,False,False,False,❌ 空頭或無訊號
2021-09-23,64.4,9860102,6451.0,4.0,-71.0,6385.0,,29.44,30.9,False,False,False,❌ 空頭或無訊號
2021-09-24,64.9,4857319,1258.0,0.0,-64.0,1194.0,,36.29,32.7,False,True,False,⭐ 弱勢反彈
2021-09-27,64.6,4324198,1055.0,1.0,-10.0,1046.0,,38.78,34.72,False,False,False,❌ 空頭或無訊號
2021-09-28,66.3,18832706,8953.0,1289.0,62.0,10304.0,,54.64,41.36,False,False,False,❌ 空頭或無訊號
2021-09-29,67.2,28462889,4922.0,1380.0,-791.0,5511.0,,69.76,50.83,False,False,False,❌ 空頭或無訊號
2021-09-30,65.9,30827196,-431.0,1316.0,-334.0,551.0,,66.05,55.9,False,False,False,❌ 空頭或無訊號
2021-10-01,64.3,13293071,-4339.0,301.0,-207.0,-4245.0,,54.38,55.39,False,False,False,❌ 空頭或無訊號
2021-10-04,64.9,12035151,2051.0,399.0,71.0,2521.0,,50.04,53.61,False,False,False,❌ 空頭或無訊號
2021-10-05,64.6,14684262,-2747.0,225.0,-99.0,-2620.0,,42.51,49.91,False,False,False,❌ 空頭或無訊號
2021-10-06,61.4,24214032,-11386.0,285.0,-146.0,-11247.0,,28.34,42.72,False,False,False,❌ 空頭或無訊號
2021-10-07,61.6,13115107,-3380.0,35.0,281.0,-3064.0,,19.86,35.1,False,False,False,❌ 空頭或無訊號
2021-10-08,61.6,9746715,-14.0,6.0,-40.0,-48.0,,14.21,28.14,True,False,False,⭐ 弱勢反彈
2021-10-12,61.0,12562804,-2306.0,1058.0,55.0,-1192.0,,13.84,23.37,True,False,False,⭐ 弱勢反彈
2021-10-13,59.4,16102347,-6108.0,2575.0,-187.0,-3720.0,,9.22,18.65,True,False,False,⭐ 弱勢反彈
2021-10-14,62.3,18467796,10264.0,126.0,201.0,10591.0,,20.37,19.22,True,True,False,⭐⭐ 偏多觀察
2021-10-15,63.7,13928225,4427.0,0.0,-5.0,4422.0,,36.7,25.05,False,False,False,❌ 空頭或無訊號
2021-10-18,62.7,10760208,358.0,-1269.0,-152.0,-1062.0,,44.83,31.64,False,False,False,❌ 空頭或無訊號
2021-10-19,63.5,6735719,1585.0,-18.0,96.0,1663.0,,55.2,39.49,False,False,False,❌ 空頭或無訊號
2021-10-20,63.5,4154699,1161.0,0.0,-349.0,812.0,,63.08,47.36,False,False,False,❌ 空頭或無訊號
2021-10-21,62.5,6544543,-921.0,1.0,-46.0,-966.0,,61.93,52.21,False,False,False,❌ 空頭或無訊號
2021-10-22,62.1,9532404,2932.0,-3625.0,12.0,-682.0,,58.59,54.34,False,False,False,❌ 空頭或無訊號
2021-10-25,63.5,8379612,5328.0,3.0,98.0,5429.0,,65.34,58.01,False,False,False,❌ 空頭或無訊號
2021-10-26,63.7,9997460,1582.0,-1015.0,-9.0,558.0,,70.08,62.03,False,False,False,❌ 空頭或無訊號
2021-10-27,66.2,18092605,5285.0,-428.0,266.0,5123.0,,80.05,68.04,False,False,False,❌ 空頭或無訊號
2021-10-28,66.5,14887666,1124.0,1284.0,133.0,2541.0,,82.38,72.82,False,False,False,❌ 空頭或無訊號
2021-10-29,66.5,13510626,-576.0,3863.0,-37.0,3250.0,,83.4,76.35,False,False,False,❌ 空頭或無訊號
2021-11-01,67.0,7964030,1197.0,417.0,152.0,1766.0,,83.56,78.75,False,False,False,❌ 空頭或無訊號
2021-11-02,66.5,16625354,1066.0,172.0,151.0,1389.0,,77.47,78.32,False,False,False,❌ 空頭或無訊號
2021-11-03,68.6,16105614,6630.0,904.0,677.0,8211.0,,83.13,79.92,False,True,False,⭐ 弱勢反彈
2021-11-04,66.7,16769075,-6570.0,-15.0,-355.0,-6941.0,,77.95,79.27,False,False,False,❌ 空頭或無訊號
2021-11-05,65.7,13029553,-3033.0,242.0,-99.0,-2890.0,,65.66,74.73,False,False,False,❌ 空頭或無訊號
2021-11-08,67.6,11598891,3751.0,-36.0,47.0,3762.0,,68.77,72.74,False,False,True,⭐ 弱勢反彈
2021-11-09,68.7,16437468,2068.0,2752.0,127.0,4947.0,,76.86,74.12,False,True,True,⭐⭐ 偏多觀察
2021-11-10,69.9,16080705,-418.0,939.0,356.0,877.0,,83.83,77.35,False,False,True,⭐ 弱勢反彈
2021-11-11,68.0,10226295,-3453.0,143.0,-134.0,-3445.0,,74.41,76.37,False,False,True,⭐ 弱勢反彈
